bathrooms,parkingSpaces,suites,monthlyCondoFee,usableAreas,bedrooms,backyard,barbgrill,bathtub,fireplace,furnished,garden,guestpark,gym,hottub,partyhall,playground,pool,sauna,sportcourt,tenniscourt,imvl_type,address.region,salePrice
2,2,1,554,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,720000
3,1,1,800,140,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,730000
2,1,2,1382,59,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,514000
2,1,1,1382,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,488869
2,1,1,320,73,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,537000
2,1,1,650,87,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,825461
2,1,0,330,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,390000
1,1,0,270,51,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,320000
2,1,1,500,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,441110
1,1,0,340,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,280000
1,1,1,1171,110,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,540000
1,1,0,250,65,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,215000
1,1,1,353,54,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,210000
2,1,1,615,82,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,490000
2,1,1,650,184,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,498000
1,0,0,350,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,235000
1,1,0,380,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,339400
1,1,1,1500,77,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,750000
2,1,2,250,50,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,295000
1,1,1,500,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,649000
1,1,0,230,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,160000
2,1,1,750,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,590000
1,1,1,1382,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,500000
2,2,1,1382,77,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,881800
2,1,2,400,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,599900
2,1,1,1382,53,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,385000
1,1,0,519,57,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,325000
1,1,0,1382,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,172000
2,1,1,465,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,418500
1,1,0,1382,38,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,251990
2,1,1,1,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,485597
1,1,0,280,47,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,199000
1,0,0,1,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,184900
1,1,0,1382,46,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,319900
2,1,1,600,68,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,350000
2,0,1,1382,75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,905000
1,0,0,570,51,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,430000
1,1,0,340,57,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,230000
1,1,1,350,52,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,310000
2,1,1,1382,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,618377
3,2,1,530,102,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,890000
2,1,1,1382,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,551746
3,2,2,347,118,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,898000
1,1,1,410,51,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,421559
2,1,1,1382,73,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,723044
1,1,0,247,44,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,153000
1,1,1,438,89,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,280000
1,1,0,509,50,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,345000
2,1,1,110,74,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,736320
1,1,0,320,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,258000
2,1,1,600,82,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,682000
1,1,1,1382,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,441110
3,1,1,600,99,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,590000
1,1,0,430,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,175000
2,1,1,260,96,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,469999
1,1,0,500,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,250000
1,1,1,730,74,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,420000
2,1,2,1382,74,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,723044
2,1,1,1382,62,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,353471
1,1,1,350,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
2,1,1,600,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,445000
1,2,1,1382,83,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,979271
1,0,0,1382,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,264900
1,2,1,650,95,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,890000
1,1,0,1382,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,293586
2,1,1,1382,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,440000
1,1,1,394,61,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,317000
2,1,1,320,53,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,324900
1,1,1,1382,57,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,522000
1,1,0,1382,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,392000
1,1,0,1382,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,302900
2,1,1,550,108,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,630000
1,1,1,280,49,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,290000
2,1,1,1039,117,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,749000
1,1,0,450,54,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,345000
1,1,1,1382,51,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,237000
1,0,0,1382,54,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,248000
2,2,1,1382,105,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,910000
2,1,1,1382,74,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,875000
12,1,0,1382,5970,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,742609
1,1,1,1382,68,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,935000
2,2,1,506,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,730000
1,0,1,600,73,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,599000
1,1,1,1382,51,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,238000
2,2,1,657,86,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,530000
2,1,1,1382,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,379000
2,1,1,600,74,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,648000
3,2,3,707,116,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,779999
2,2,1,400,86,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,785000
2,1,1,513,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650000
1,1,1,624,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,730000
2,1,1,400,82,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,950000
2,2,1,560,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
2,1,1,1382,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,293000
2,1,1,1382,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,297000
2,1,1,500,97,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,686000
2,1,1,1382,57,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,287000
3,2,1,1382,105,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,780000
2,1,1,1382,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,350000
1,1,1,1382,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,190000
2,2,1,230,104,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,995000
2,1,1,1382,58,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,282000
3,2,2,1382,107,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,517650
3,2,2,1382,109,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,560630
1,1,1,473,69,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,478000
2,1,1,690,74,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,520000
1,1,1,649,101,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,700000
1,2,1,600,123,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,763000
2,2,1,950,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,850000
2,2,1,640,68,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,710000
2,2,1,450,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,639000
2,1,1,450,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,720000
2,1,1,450,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,626000
1,1,1,400,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,375000
2,1,1,800,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,585000
1,2,1,1382,75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,745000
2,1,1,550,87,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,695000
2,2,1,10,148,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,690000
2,1,1,531,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,745000
1,1,1,1382,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,260000
2,2,1,700,126,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,590000
2,2,1,500,105,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,731900
1,1,0,500,67,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,660000
1,1,1,1382,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,458216
4,2,2,570,76,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,765000
4,2,3,1382,138,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,769080
1,1,0,444,58,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,290000
1,1,1,690,57,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650000
2,1,1,1382,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,587000
2,1,1,640,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,635000
1,1,1,430,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,570000
1,2,1,480,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,769000
3,2,2,1382,105,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,524496
2,1,1,510,66,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,950000
1,1,1,400,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,230000
2,1,1,1382,94,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,750000
2,1,1,525,109,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,600000
5,1,2,650,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,525000
1,1,1,530,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,396000
2,2,1,549,74,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,689000
3,1,2,1382,99,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,681128
2,0,1,100,87,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650000
2,1,2,1382,88,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650244
2,1,1,450,89,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,370000
1,1,1,1382,82,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
2,1,1,1382,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,471100
4,2,3,560,116,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,780000
3,1,2,780,84,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,695000
2,2,1,1382,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,555000
1,1,1,650,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,600000
2,1,1,444,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,610000
3,1,2,1382,123,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,920000
2,2,1,750,113,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,890000
1,1,1,1382,58,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,355000
2,1,1,450,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,599000
2,1,1,684,113,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,795500
2,1,1,450,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,750000
3,1,1,626,110,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,410000
2,1,1,690,91,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,510000
2,1,1,340,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,579000
1,1,1,494,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,789500
1,1,2,1382,85,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,769511
3,1,2,1382,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,689000
2,1,1,676,81,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,750000
1,1,1,427,69,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
2,1,1,665,115,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,490000
1,1,1,1382,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,350000
1,1,1,750,85,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,760000
2,2,1,600,77,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,950000
2,1,1,1,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,581000
1,1,1,775,57,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,590000
2,1,1,380,66,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,670000
3,2,2,1382,104,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,552888
1,1,0,451,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,470000
1,1,0,320,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,315000
2,1,1,522,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,581000
1,1,1,430,72,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,490000
2,2,1,595,94,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,939000
2,1,1,1382,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,593600
3,2,1,600,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,950000
3,1,2,300,79,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,726000
2,2,1,1,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,499000
2,1,1,400,98,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,850000
2,2,1,700,78,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,1000000
3,2,2,1382,84,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,778783
3,1,1,550,105,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
3,1,2,500,73,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,953000
1,1,0,300,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,301000
2,1,1,1382,66,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
1,1,0,513,84,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,330000
1,0,1,472,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,280000
1,1,1,350,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,341276
1,2,1,350,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,320000
2,1,1,452,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,460000
1,0,0,295,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,260000
5,1,2,650,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,490000
2,1,1,1382,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,755714
2,1,1,1382,95,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,751000
1,1,1,610,61,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,580000
2,1,1,450,93,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,540000
2,2,1,420,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,499900
3,1,2,911,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,960000
2,1,1,550,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,690000
2,2,1,1382,116,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,774000
1,1,1,1382,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,335000
2,2,1,100,80,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,627000
2,1,1,500,87,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,540000
2,1,0,550,68,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,850000
2,0,1,1382,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,665000
2,1,1,400,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,405000
2,2,1,520,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,599000
1,1,1,1382,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,450000
1,1,1,1382,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
1,1,0,533,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,350000
2,1,1,633,68,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,998000
2,2,1,600,68,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,665000
2,1,1,1382,73,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650000
2,1,1,640,74,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,680000
2,1,1,1052,78,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,805000
2,1,1,500,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,489000
3,2,3,1,115,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,850000
2,1,1,440,69,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,480000
1,1,1,400,49,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,355000
3,1,2,660,89,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650000
2,1,1,750,120,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,700000
2,2,2,415,81,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,950000
1,1,0,550,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650000
2,1,1,400,84,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,649000
3,1,2,350,96,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,760010
2,0,1,775,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,730000
2,2,2,960,97,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,850000
1,1,1,420,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,420000
2,2,1,620,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,580000
1,1,1,1382,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,760000
2,1,1,1382,78,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,580000
2,1,1,460,67,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,650000
3,1,2,1382,73,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,950000
2,1,1,600,95,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,640000
2,1,1,1382,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,415451
3,2,1,380,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,782000
2,1,1,1382,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,370000
1,1,1,1382,83,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,590000
1,0,0,628,92,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,499000
1,1,1,708,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,520000
2,0,1,1382,84,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,776000
1,1,1,900,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,720000
2,2,1,820,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,585000
1,1,1,400,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,350000
2,1,1,1382,75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,668000
2,1,1,265,91,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Sul,770000
