imvl_type,listing.address.state,listing.backyard,listing.barbgrill,listing.bathrooms,listing.bathtub,listing.bedrooms,listing.fireplace,listing.furnished,listing.garden,listing.guestpark,listing.gym,listing.hottub,listing.parkingSpaces,listing.partyhall,listing.playground,listing.pool,listing.pricingInfo.monthlyCondoFee,listing.pricingInfo.salePrice,listing.pricingInfo.yearlyIptu,listing.sauna,listing.sportcourt,listing.suites,listing.tenniscourt,listing.usableAreas
apartamentos,go,False,True,2,False,2,False,False,False,False,False,False,1,True,True,False,,339.528,,False,False,1,False,57
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,2,True,True,True,420,489.000,900,True,True,1,True,69
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,2,True,True,True,350,566.813,,False,True,3,True,97
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,350,430.000,660,True,True,1,False,58
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,280,408.000,,False,True,1,False,58
apartamentos,go,False,True,2,False,2,False,False,False,False,True,False,2,True,False,True,200,234.000,,False,False,,False,50
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,3,True,True,False,550,595.000,,False,False,1,False,123
apartamentos,go,False,True,2,False,2,False,False,False,False,False,False,2,False,False,True,250,260.000,10,False,True,1,False,56
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,740,400.000,,False,False,1,False,114
apartamentos,go,False,False,2,False,2,False,False,True,False,True,False,1,True,True,True,,279.000,,False,False,1,False,57
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,2,False,False,False,,727.647,,False,False,3,False,127
apartamentos,go,False,False,1,False,1,False,False,False,False,True,False,1,True,True,True,1,350.000,1,True,False,1,False,39
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,True,True,,385.177,,False,True,1,False,64
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,True,False,350,249.900,600,False,False,1,False,53
apartamentos,go,False,True,4,False,3,False,False,True,False,True,False,2,True,True,False,100,850.000,100,False,False,3,False,100
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,200,180.000,250,False,False,,False,48
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,474,545.000,421,False,False,2,False,89
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,2,True,False,True,1,532.000,1,False,True,1,False,79
apartamentos,go,False,True,3,False,3,False,False,True,False,True,False,2,True,True,True,600,898.000,,False,True,3,False,116
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,,310.000,,False,False,1,False,64
apartamentos,go,False,True,2,False,3,False,False,False,False,True,False,1,True,True,True,380,410.000,10,True,False,1,False,76
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,0,True,False,True,,329.951,,False,False,,False,56
apartamentos,go,False,True,4,False,3,True,False,True,False,True,False,2,True,True,True,,627.000,,True,True,3,False,107
apartamentos,go,False,True,1,False,2,False,False,True,False,True,False,,True,True,True,380,375.000,,True,False,1,False,60
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,,False,False,True,650,893.000,500,False,True,3,False,107
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,,377.000,,False,True,1,False,59
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,380,440.000,,False,False,1,False,76
apartamentos,go,False,False,1,False,2,False,False,False,False,True,False,2,True,True,False,,276.571,,False,False,1,False,50
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,2,True,True,True,650,430.000,,True,True,1,False,74
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,350,330.000,,False,False,1,False,58
apartamentos,go,False,True,2,False,3,False,False,True,False,False,False,1,True,True,True,380,280.000,,False,True,1,False,84
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,150,395.000,500,False,False,1,False,90
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,,410.000,,False,False,3,False,98
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,300,469.000,300,True,True,1,False,64
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,,True,True,True,540,895.000,,True,True,3,False,116
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,,420.000,600,False,False,1,False,118
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,,390.000,,False,True,1,False,74
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,True,False,False,,195.000,,False,False,,False,52
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,492.300,,False,False,1,False,5864
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,2,False,False,False,,811.200,,False,False,3,False,103109
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,,620.200,,False,False,1,False,75
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,800,535.000,,False,True,1,False,108
apartamentos,go,False,True,3,False,3,False,False,False,False,True,False,1,True,True,True,500,720.000,1.200,True,False,2,False,78
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,2,False,False,True,420,539.000,28,False,False,1,False,89
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,True,True,True,230,340.000,,False,False,1,False,84
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,220.000,,False,False,1,False,76
apartamentos,go,False,False,1,False,2,False,True,False,False,False,False,1,True,False,False,123,115.000,300,False,False,0,False,58
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,200,339.000,350,False,False,1,False,60
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,1.200,440.000,766,False,False,1,False,107
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,1,False,False,True,500,450.000,1,False,False,2,False,93
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,474,545.000,421,False,False,2,False,89
apartamentos,go,False,True,1,False,3,False,False,False,False,False,False,1,True,False,True,,280.000,,False,True,1,False,70
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,2,True,False,False,300,478.350,600,True,False,1,False,64
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,1,True,False,False,560,429.000,,True,False,0,False,77
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,2,True,False,True,350,449.000,500,True,False,1,False,90
apartamentos,go,False,True,4,False,3,False,False,True,False,True,False,2,True,True,True,520,795.000,,True,True,3,False,111
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,True,350,330.000,40,False,True,1,False,54
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,395,420.000,,False,False,1,False,77
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,280,385.000,1.600,False,False,1,False,64
apartamentos,go,False,True,1,False,2,False,False,True,False,True,False,1,False,False,True,350,348.000,400,True,True,1,False,60
apartamentos,go,False,True,2,False,2,False,False,False,False,True,False,1,True,False,True,230,230.000,200,False,False,1,False,55
apartamentos,go,False,True,2,False,3,False,False,True,False,False,False,1,False,True,True,370,319.000,360,False,True,1,False,80
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,460,650.000,55,True,True,1,False,95
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,1,True,False,False,560,429.000,,True,False,0,False,77
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,2,False,False,False,600,260.000,,False,False,0,False,58
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,,430.000,,False,False,1,False,78
apartamentos,go,False,True,2,False,3,False,False,True,False,False,False,,True,True,True,340,390.000,350,False,False,1,False,77
apartamentos,go,False,True,1,False,2,False,False,False,False,False,False,1,False,True,True,400,280.000,36,True,False,1,False,68
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,650,420.000,650,False,False,1,False,74
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,2,True,False,True,,360.000,,False,False,1,False,65
apartamentos,go,False,True,2,False,3,False,False,False,False,True,False,2,True,False,True,400,549.000,1,True,True,1,False,83
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,True,False,230,243.000,460,False,False,1,False,50
apartamentos,go,False,False,5,False,4,False,False,False,False,False,False,3,False,True,True,1,950.000,1,True,False,3,False,119
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,450,485.000,800,False,False,1,False,64
apartamentos,go,False,True,2,False,3,False,True,False,False,True,False,1,True,True,True,300,350.000,270,True,True,1,False,75
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,2,False,False,False,,740.000,,False,False,3,False,96
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,True,False,True,,298.718,,False,False,1,False,58
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,1,True,True,True,1,544.000,1,False,True,1,False,75
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,450,270.000,,False,False,0,False,58
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,0,True,False,True,100,415.000,100,True,False,1,False,65
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,500,640.000,,True,True,1,False,95
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,True,False,350,250.000,34,False,False,1,False,56
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,1,True,True,False,290,479.217,500,False,True,1,False,77
apartamentos,go,False,False,2,False,2,False,True,False,False,False,False,1,False,False,False,100,338.000,350,False,False,1,False,60
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,,390.000,,False,True,1,False,74
apartamentos,go,False,True,3,False,2,False,False,False,False,True,False,2,True,True,True,780,790.000,1,True,True,2,False,100
apartamentos,go,False,True,2,False,2,False,True,False,False,True,False,1,True,True,True,200,320.000,,True,False,1,False,54
apartamentos,go,False,True,2,False,2,False,False,True,False,False,False,1,True,False,True,325,218.000,30,False,True,1,False,62
apartamentos,go,False,True,2,False,2,False,False,False,False,True,False,1,True,False,True,300,284.900,300,False,False,0,False,58
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,365,400.000,400,True,True,1,False,76
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,320,260.000,,False,False,1,False,87
apartamentos,go,False,False,1,False,1,False,False,False,False,False,False,,False,False,False,1,500.000,1,False,False,1,False,46
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,2,False,False,False,250,339.000,350,False,False,1,False,60
apartamentos,go,False,True,5,False,3,False,False,True,False,True,False,2,True,True,True,430,679.000,,True,True,3,False,99
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,350,428.515,,False,False,3,False,74
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,411,380.000,400,False,False,1,False,74
apartamentos,go,False,True,3,False,3,False,False,True,True,True,False,1,True,False,True,550,718.000,850,True,True,3,False,90
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,500,289.000,110,False,False,1,False,91
apartamentos,go,False,True,1,False,2,False,False,True,False,False,False,1,True,True,True,320,240.000,330,False,True,0,False,74
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,False,True,,313.000,,False,False,,False,62
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,False,False,True,1,200.000,1,False,False,0,False,59
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,2,True,True,True,450,514.939,1.000,False,False,1,False,81
apartamentos,go,False,True,2,False,3,False,False,False,False,True,False,1,True,True,True,430,390.000,50,False,True,1,False,70
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,509,277.000,,False,False,,False,85
apartamentos,go,False,False,1,False,2,False,False,False,False,True,False,2,False,False,False,,904.140,,False,False,2,False,89
apartamentos,go,False,True,2,False,3,False,False,False,False,False,False,1,True,False,False,350,330.000,,False,False,1,False,74
apartamentos,go,False,False,4,False,3,False,False,True,False,True,False,2,True,True,False,510,710.000,,False,False,3,False,103
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,False,False,400,290.000,,False,False,1,False,75
apartamentos,go,False,True,1,False,2,False,False,True,False,True,False,1,True,True,True,360,300.000,70,True,True,1,False,61
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,200,330.000,250,False,False,1,False,87
apartamentos,go,False,True,3,False,3,False,False,False,False,True,False,1,True,True,True,300,500.000,400,False,False,3,False,75
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,220.000,,False,False,0,False,62
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,True,True,,386.250,,False,True,1,False,64
apartamentos,go,False,True,2,False,2,False,False,False,False,True,False,1,True,False,True,350,369.300,600,True,False,1,False,59
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,300,290.000,600,False,False,1,False,63
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,282.000,,False,False,1,False,63
apartamentos,go,False,False,1,False,2,False,False,True,False,False,False,1,True,True,True,350,250.000,280,False,True,0,False,57
apartamentos,go,False,True,2,False,2,False,False,False,False,True,False,1,True,True,True,,320.000,,True,False,1,False,58
apartamentos,go,False,True,1,False,3,False,False,False,False,False,False,2,True,False,True,500,420.000,,False,False,1,False,77
apartamentos,go,False,True,3,False,3,False,False,True,False,False,False,1,True,True,True,750,450.000,,False,True,1,False,105
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,2,False,False,True,1,990.000,1,False,True,3,False,127
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,False,True,1,482.000,1,False,False,1,False,60
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,True,True,False,340,425.000,330,False,False,1,False,63
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,250.000,,False,False,1,False,69
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,350,330.000,1.000,False,False,1,False,57
apartamentos,go,False,True,3,False,3,False,False,True,False,False,False,1,True,True,True,750,450.000,850,False,True,1,False,105
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,,False,False,False,,370.000,,False,False,1,False,64
apartamentos,go,False,True,2,False,1,False,True,True,True,True,False,1,True,True,True,352,460.000,280,True,False,1,False,52
apartamentos,go,False,True,1,False,1,False,False,True,False,True,False,1,True,False,True,380,350.000,500,True,False,1,False,42
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,300,316.000,37,True,False,1,False,55
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,2,True,True,True,880,680.000,,False,False,2,False,114
apartamentos,go,False,False,3,False,2,False,False,True,False,True,False,1,True,True,False,300,450.000,500,False,False,2,False,71
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,2,False,False,False,,900.000,,False,False,3,False,111
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,2,True,True,False,500,971.304,,False,False,3,False,135
apartamentos,go,False,True,2,False,3,False,False,False,False,False,False,1,False,True,True,350,249.000,,False,True,1,False,70
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,,False,False,False,,316.223,,False,False,1,False,60
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,1,False,True,True,400,509.400,,False,False,1,False,73
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,4,True,True,False,600,930.000,1.200,False,False,3,False,119
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,577.924,,False,False,1,False,68
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,12,False,False,False,,647.100,,False,False,1,False,7781
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,,788.358,,False,False,3,False,94
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,,True,False,True,350,250.000,80,False,True,1,False,60
apartamentos,go,False,True,5,False,3,False,False,True,False,True,False,2,True,True,False,700,959.000,900,False,False,3,False,125
apartamentos,go,False,True,3,False,2,False,False,False,False,True,False,1,True,True,True,400,680.000,900,False,True,2,False,79
apartamentos,go,False,True,2,False,2,False,False,True,False,False,False,1,True,True,True,600,467.622,1,False,False,1,False,73
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,True,False,True,280,200.000,1,False,True,0,False,47
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,2,True,True,True,,699.000,,True,True,3,False,102
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,280,225.000,,False,False,,False,62
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,True,False,367,320.000,247,False,False,,False,54
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,350,330.000,350,False,True,1,False,75
apartamentos,go,False,False,3,False,2,False,False,False,False,False,False,2,False,True,False,1,657.000,1,False,True,2,False,76
apartamentos,go,False,True,1,False,2,False,False,True,False,True,False,2,True,True,True,500,350.000,,False,True,1,False,68
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,1,True,False,False,460,340.000,1,False,False,1,False,129
apartamentos,go,False,True,3,False,4,False,False,True,False,True,False,2,True,True,True,650,730.000,900,True,False,2,False,114
apartamentos,go,False,True,3,False,2,False,False,True,False,True,False,1,True,True,True,,400.077,,True,False,2,False,65
apartamentos,go,False,True,2,False,3,False,False,False,False,False,False,1,False,False,True,350,477.570,900,True,False,1,False,73
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,True,True,True,,449.573,,False,False,1,False,60
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,710,489.000,120,False,False,1,False,122
apartamentos,go,False,False,4,False,4,False,False,True,False,True,False,2,True,True,True,500,600.000,800,False,True,3,False,110
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,7,False,False,False,480,360.000,330,False,False,1,False,76
apartamentos,go,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,350,310.000,360,False,False,1,False,57
apartamentos,go,False,True,3,False,3,False,False,False,False,False,False,1,False,False,True,500,325.000,300,True,True,3,False,90
apartamentos,go,False,True,1,False,3,False,False,False,False,True,False,1,True,True,True,430,315.000,,True,True,1,False,74
apartamentos,go,False,True,2,False,3,False,False,True,False,False,False,2,True,True,False,350,405.500,,False,True,1,False,78
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,480,360.000,330,False,False,1,False,76
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,1,426.793,1,False,False,1,False,66
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,,380.000,,False,False,1,False,77
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,2,True,True,True,,650.000,,True,True,3,True,99
apartamentos,go,False,False,2,False,3,False,False,True,False,True,False,2,True,True,False,360,365.000,,False,False,1,False,74
apartamentos,go,False,True,2,False,3,False,False,False,False,True,False,1,True,True,True,450,395.000,,False,False,1,False,79
apartamentos,go,True,False,2,False,2,False,False,False,False,False,False,1,False,False,True,400,410.000,,False,False,1,False,65
apartamentos,go,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,,340.000,,False,False,1,False,64
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,400,345.000,,False,False,1,False,62
apartamentos,go,False,True,2,False,2,False,False,False,False,True,False,1,True,False,True,,265.000,,False,False,,False,55
apartamentos,go,False,True,2,False,2,False,True,False,False,True,False,1,True,True,True,300,440.000,1.200,True,False,1,False,60
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,,450.000,,False,False,1,False,67
apartamentos,go,False,True,2,False,3,False,False,False,False,False,False,1,False,False,True,320,330.000,,False,False,1,False,74
apartamentos,go,False,True,1,False,2,False,False,False,False,True,False,1,True,True,True,,219.000,,True,False,,False,46
apartamentos,go,False,True,4,False,3,False,False,True,True,True,False,2,True,True,True,630,695.000,850,True,True,3,False,99
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,,False,False,False,300,350.000,270,False,False,1,False,75
apartamentos,go,False,False,3,False,3,False,True,False,False,True,False,1,True,True,True,1,450.000,1,False,True,2,False,81
apartamentos,go,False,True,2,False,3,False,False,False,False,False,False,2,False,True,True,510,600.000,,True,True,1,False,92
apartamentos,go,False,False,3,False,3,False,False,False,False,True,False,2,True,False,True,450,580.000,2.500,True,True,1,False,95
apartamentos,go,False,True,2,False,3,False,False,False,False,True,False,1,True,True,True,350,386.400,,True,True,1,False,74
apartamentos,go,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,,230.000,,False,True,1,False,56
apartamentos,go,False,True,2,False,2,False,False,False,False,False,False,2,False,True,True,190,230.000,250,False,False,1,False,39
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,500,650.000,1,True,True,1,False,95
apartamentos,go,False,True,4,False,3,False,False,True,False,False,False,2,False,False,True,100,750.000,100,False,False,3,False,132
apartamentos,go,False,True,3,False,3,False,False,True,False,True,False,2,True,True,True,,923.000,,True,True,3,False,114
apartamentos,go,False,True,2,False,2,False,True,True,True,True,False,1,True,True,True,290,350.000,,True,False,1,False,55
apartamentos,go,False,True,4,False,3,False,False,False,False,False,False,2,True,True,True,500,650.000,1,False,True,3,False,10
apartamentos,go,False,True,2,False,3,False,False,False,False,False,False,1,True,True,True,250,320.000,300,False,True,1,False,60
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,False,True,,289.376,,False,False,,False,51
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,350,250.000,500,False,True,1,False,70
apartamentos,go,False,True,3,False,3,False,False,False,False,False,False,2,True,True,True,550,420.000,1,True,True,3,False,81
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,320.000,,False,False,1,False,55
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,2,True,True,False,450,530.000,369,False,False,1,False,79
apartamentos,go,False,False,1,False,1,False,False,False,False,True,False,1,False,False,True,1,415.000,1,False,False,1,False,43
apartamentos,go,False,True,3,False,3,False,False,True,False,False,False,1,True,True,True,250,320.000,300,False,True,1,False,60
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,0,False,False,False,430,110.000,500,False,False,0,False,83
apartamentos,go,False,True,4,False,3,False,True,False,False,False,False,2,True,True,True,596,715.000,,False,True,3,False,93
apartamentos,go,False,True,3,False,3,False,False,True,False,True,False,1,True,True,True,520,420.000,760,True,True,3,False,83
apartamentos,go,False,False,2,False,3,False,False,False,False,True,False,1,True,True,False,650,880.000,,False,False,3,False,119
apartamentos,go,False,True,1,False,1,False,True,False,False,True,False,1,True,False,True,380,450.000,60,True,False,1,False,42
apartamentos,go,False,True,4,False,4,False,False,True,False,True,False,2,True,True,True,700,940.000,1.500,True,True,3,False,125
apartamentos,go,False,True,1,False,3,False,False,False,False,False,False,1,True,False,True,450,330.000,700,False,False,1,False,72
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,244.900,,False,False,1,False,54
apartamentos,go,False,True,4,False,3,False,False,False,False,True,False,2,False,True,True,300,725.060,400,False,True,3,False,96
apartamentos,go,False,True,1,False,2,False,False,False,False,False,False,1,True,False,True,200,245.000,500,False,False,0,False,49
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,2,False,False,False,1,622.000,1,False,False,1,False,86
apartamentos,go,False,False,2,False,2,False,False,False,False,True,False,1,True,True,False,1,460.000,1,False,False,1,False,70
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,True,False,False,260,180.000,600,False,False,1,False,47
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,320,270.000,378,False,False,1,False,68
apartamentos,go,False,False,1,False,1,False,True,False,False,True,False,1,True,True,False,400,535.000,700,False,False,1,False,43
apartamentos,go,False,True,4,False,2,False,False,False,False,True,False,1,False,True,True,10,453.316,10,True,True,1,False,65
apartamentos,go,False,True,1,False,2,False,False,False,False,True,False,1,True,True,True,299,240.000,1,False,False,0,False,50
apartamentos,go,False,True,2,False,3,False,False,True,False,False,False,1,True,True,True,350,350.000,270,False,False,1,False,75
apartamentos,go,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,100,890.000,100,False,False,3,False,220
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,370.000,,False,False,1,False,60
apartamentos,go,False,True,2,False,2,False,False,True,False,True,False,2,True,True,True,700,623.000,2.500,False,True,2,False,69
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,350,420.000,420,True,True,1,False,75
apartamentos,go,False,True,2,False,3,False,False,False,False,True,False,2,False,True,True,300,495.000,,False,True,1,False,76
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,170.000,,False,False,0,False,63
apartamentos,go,False,False,3,False,3,False,False,False,False,True,False,2,True,True,False,,350.000,,False,False,1,False,68
apartamentos,go,False,True,1,False,3,False,False,True,False,True,False,2,True,True,True,,300.000,,False,True,1,False,74
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,299.000,,False,False,1,False,71
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,1,False,False,False,1,612.000,1,False,False,3,False,83
apartamentos,go,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,3,349.000,4,False,True,1,False,72
apartamentos,go,False,True,2,False,2,False,True,False,False,False,False,1,False,False,True,360,305.300,83,False,False,1,False,65
apartamentos,go,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,330,395.000,,False,False,1,False,79
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,True,False,False,,210.000,,False,False,,False,58
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,350.000,,False,False,1,False,61
apartamentos,go,False,False,1,False,2,False,False,False,False,False,False,1,True,True,False,500,408.000,580,False,False,1,False,72
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,4,False,False,False,600,930.000,1.200,False,False,3,False,119
apartamentos,go,False,False,3,False,2,False,False,False,False,False,False,1,False,False,False,,470.038,,False,False,2,False,71
apartamentos,go,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,415.000,,False,False,,False,65
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,2,False,False,False,590,735.000,,False,False,3,False,116
apartamentos,go,False,False,4,False,3,False,False,False,False,False,False,2,True,True,True,,494.073,,False,False,3,False,90
apartamentos,ms,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,,,False,False,01,False,4046
apartamentos,ms,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,,,False,False,0,False,4042
apartamentos,ms,False,False,3,False,2,False,False,True,False,False,False,15,False,False,True,,170.000,,False,False,1,False,52
apartamentos,ms,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,60.000,798.000,,False,False,1,False,106
apartamentos,ms,False,False,2,False,3,False,False,True,False,False,False,1,True,True,True,361,365.000,266,False,False,1,False,70
apartamentos,ms,False,True,3,False,3,False,False,True,False,True,False,2,True,True,True,450,580.000,380,True,True,1,True,84
apartamentos,ms,False,True,4,False,3,False,True,True,False,True,False,2,True,True,True,600,900.000,,False,True,3,False,109
apartamentos,ms,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,98.000,,False,False,0,False,46
apartamentos,ms,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,143.871,,False,False,1,False,99
apartamentos,ms,False,False,4,False,3,False,True,True,False,False,False,1,False,True,False,400,450.000,300,False,False,1,False,80
apartamentos,ms,False,True,1,False,2,False,False,True,False,False,False,1,True,True,True,350,279.000,130,False,False,,False,52
